date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/03/20,300520,科大国创,科大国创2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/07,300222,科大智能,科大智能2016年度业绩说明会,-0.052079284881461324,-0.02462914732193418,-0.029811570978615448,-0.16292716603382837,0.14690015534528983,-0.03166111269575081,-0.04320700568304277
2017/03/22,002230,科大讯飞,科大讯飞2016年度业绩说明会,0.002155022592978813,-0.010535959688502093,-0.05443667682058276,-0.08472171330116099,0.3921469595082104,0.3731149609791646,0.1953552308034594
2017/04/14,300340,科恒股份,科恒股份2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300192,科斯伍德,科斯伍德2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,-0.03152691171644216,-0.2554054136943286
2017/04/11,300092,科新机电,科新机电2016年度业绩说明会,0.01817210048102604,0.01817210048102604,0.01817210048102604,0.01817210048102604,0.01817210048102604,-0.08342513770655992,-0.12769050148152317
2017/03/15,002499,科林环保,科林环保2016年度业绩说明会,0.00672464807675065,0.009082813891362259,-0.011181716529849752,0.01614248708454687,-0.13106642387776093,-0.12533341788506994,-0.12946539037572394
2017/05/05,300153,科泰电源,科泰电源2016年度业绩网上说明会,-0.02491103202846985,-0.07183143556454182,-0.051768588223162,0.18553855714572912,0.04602293363773102,-0.11347310999604435,-0.2862282744572974
2017/05/09,300152,科融环境,科融环境2016年度业绩网上说明会,-0.02952029520295216,-0.02952029520295216,-0.02952029520295216,-0.02952029520295216,-0.012129380053908454,-0.08071322291875017,-0.28633594429939097
2017/04/17,002770,科迪乳业,科迪乳业2016年度业绩网上说明会,-0.011294027565084257,-0.013738641280830709,0.0005567153792621424,-0.45415015943569426,-0.2882593781122052,-0.24861000794281182,-0.29007746276426283
2017/05/03,002121,科陆电子,科陆电子2016年度业绩说明会,-0.008171315863623333,-0.037396517270910715,-0.025137952176578673,-0.01343033016228337,0.13889328480244764,-0.030446020113773127,-0.07517693523801927
2017/05/03,300405,科隆精化,科隆精化2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/09,002339,积成电子,积成电子2016年度业绩说明会,0.0,0.0,0.0,-0.029390681003584117,-0.013489354786282574,-0.10344979097882127,-0.19366993217784492
2017/04/28,300590,移为通信,移为通信2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
