date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/03/30,300278,华昌达,华昌达2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,002270,华明装备,华明装备2016年度业绩网上说明会,-0.030526087897813307,-0.034904095145059134,-0.05319049836981827,-0.17627309427437193,-0.2350334985766907,-0.30776835097730004,-0.3550374274244703
2017/04/25,300025,华星创业,华星创业2016年度业绩说明会,0.0,0.0,0.0,-0.18706962509563882,-0.26619224497411,-0.36633188007066064,-0.4493210528045384
2017/05/11,300012,华测检测,华测检测2016年度业绩网上说明会,0.017218186709712147,0.016077663942289152,0.01991046735105231,-0.17732951979527364,-0.37510340923934377,-0.5127585955877415,-0.5548236667084879
2017/04/24,002787,华源控股,华源控股2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,-0.7124804391952982,-0.7508730630954151
2017/03/09,300323,华灿光电,华灿光电2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,300133,华策影视,华策影视2016年度业绩网上说明会,0.022603223527900933,0.016087238177499383,-0.019198626320933106,-0.027396974439227402,0.005633619174109106,-0.09882158674728221,-0.1851591922879158
2017/04/26,002840,华统股份,华统股份2016年度业绩网上说明会,0.04050972501676717,0.0619682859300277,0.012953632899414222,-0.11418406472754303,-0.017928225985025602,0.08540602619474906,0.17936765092325152
2017/04/20,300490,华自科技,华自科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/08,300527,华舟应急,华舟应急2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/11,002321,华英农业,华英农业2016年度业绩网上说明会,-0.020964890123768763,-0.009350602867816579,-0.027068064512667394,-0.03344342564149944,0.01641833809256055,0.10656905558966319,0.1160397102718974
2017/04/18,300330,华虹计通,华虹计通2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/07,002630,华西能源,华西能源2016年度业绩说明会,0.0054773082942097245,0.024001820043226183,0.007188540836551711,-0.013943318994106339,-0.04030276291262201,-0.10233991995900837,-0.08476565614844685
2017/03/30,300027,华谊兄弟,华谊兄弟2016年度报告网上说明会,-0.025666583603289165,-0.030738959335373902,-0.0680100128893558,-0.16101653918717698,-0.20622174191847287,-0.23822151656516702,-0.3523129778943147
