日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002780,三夫户外,19.1,19.21,18.85,19.03,19.02,0.08,0.4206,1.0148,732625,13958430.71,2145874762.4,1378937755.4
2018-04-12,'002780,三夫户外,19.02,19.19,18.84,18.84,18.99,0.03,0.158,1.1112,802264,15271641.75,2136886805.28,1373162099.88
2018-04-11,'002780,三夫户外,18.99,19.28,18.68,18.8,18.8,0.19,1.0106,2.0375,1470992,27956097.49,2133516321.36,1370996229.06
2018-04-10,'002780,三夫户外,18.8,19.0,18.49,19.0,18.95,-0.15,-0.7916,1.8359,1325456,24745324.46,2112169923.2,1357279047.2
2018-04-09,'002780,三夫户外,18.95,19.2,18.66,18.85,19.06,-0.11,-0.5771,1.3056,942611,17842372.87,2129022342.8,1368108401.3
2018-04-04,'002780,三夫户外,19.06,19.97,18.8,19.97,19.1,-0.04,-0.2094,1.6418,1185344,22727014.92,2141380783.84,1376049927.64
2018-04-03,'002780,三夫户外,19.1,19.3,18.78,19.3,19.57,-0.47,-2.4016,2.7879,2012730,38365357.59,2145874762.4,1378937755.4
2018-04-02,'002780,三夫户外,19.57,20.53,19.43,20.53,20.49,-0.92,-4.49,5.6028,4044973,80097406.45,2198679010.48,1412869731.58
2018-03-30,'002780,三夫户外,20.49,20.63,18.76,18.92,18.75,1.74,9.28,7.6879,5550357,111779295.4,2302040517.36,1479289770.06
2018-03-29,'002780,三夫户外,18.75,18.98,18.08,18.34,18.34,0.41,2.2356,2.29,1653315,30707192.55,2106552450.0,1353669262.5
2018-03-28,'002780,三夫户外,18.34,18.58,17.61,17.64,17.96,0.38,2.1158,2.1316,1538957,28111250.2,2060489169.76,1324069027.96
2018-03-27,'002780,三夫户外,17.96,18.0,17.3,17.76,17.2,0.76,4.4186,1.6713,1206578,21423271.14,2017796373.44,1296634664.24
2018-03-26,'002780,三夫户外,17.2,17.26,16.56,16.91,17.11,0.09,0.526,1.3415,968536,16451388.04,1932410780.8,1241765936.8
2018-03-23,'002780,三夫户外,17.11,18.07,16.88,18.0,18.45,-1.34,-7.2629,2.6882,1940757,33959876.93,1922299329.04,1235268324.34
2018-03-22,'002780,三夫户外,18.45,18.82,18.05,18.06,18.17,0.28,1.541,2.318,1673496,30709242.99,2072847610.8,1332010554.3
2018-03-21,'002780,三夫户外,18.17,19.75,18.17,18.19,18.18,-0.01,-0.055,3.4886,2518654,47267812.41,2041389760.88,1311795759.98
2018-03-20,'002780,三夫户外,18.18,18.33,17.53,17.69,17.88,0.3,1.6779,1.4546,1050165,18979977.88,2042513255.52,1312517716.92
2018-03-19,'002780,三夫户外,17.88,18.05,17.54,17.73,17.72,0.16,0.9029,2.197,1586152,28193883.1,2008808416.32,1290859008.72
2018-03-16,'002780,三夫户外,17.72,18.27,17.72,18.02,18.03,-0.31,-1.7194,1.9996,1443597,25910543.78,1990832502.08,1279307697.68
2018-03-15,'002780,三夫户外,18.03,18.59,17.97,18.59,18.75,-0.72,-3.84,1.607,1160154,21148326.44,2025660835.92,1301688362.82
2018-03-14,'002780,三夫户外,18.75,19.02,18.53,18.9,19.11,-0.36,-1.8838,2.3256,1678950,31383517.37,2106552450.0,1353669262.5
2018-03-13,'002780,三夫户外,19.11,19.28,18.6,18.85,18.62,0.49,2.6316,4.2246,3049965,57671625.37,2146998257.04,1379659712.34
2018-03-12,'002780,三夫户外,18.62,18.83,18.28,18.37,18.27,0.35,1.9157,2.1369,1542752,28717820.11,2091947019.68,1344283822.28
2018-03-09,'002780,三夫户外,18.27,18.45,17.89,18.0,17.94,0.33,1.8395,1.35,974616,17771994.19,2052624707.28,1319015329.38
2018-03-08,'002780,三夫户外,17.94,18.13,17.7,17.85,17.85,0.09,0.5042,0.95,685851,12323906.95,2015549384.16,1295190750.36
2018-03-07,'002780,三夫户外,17.85,18.23,17.85,18.16,18.15,-0.3,-1.6529,0.8104,585038,10535412.05,2005437932.4,1288693137.9
2018-03-06,'002780,三夫户外,18.15,18.47,18.11,18.19,18.13,0.02,0.1103,1.0559,762288,13895370.11,2039142771.6,1310351846.1
2018-03-05,'002780,三夫户外,18.13,18.29,18.01,18.11,18.25,-0.12,-0.6575,0.7862,567602,10272137.32,2036895782.32,1308907932.22
2018-03-02,'002780,三夫户外,18.25,18.55,17.9,18.37,18.37,-0.12,-0.6532,1.4607,1054552,19133197.4,2050377718.0,1317571415.5
2018-03-01,'002780,三夫户外,18.37,18.55,18.0,18.34,18.3,0.07,0.3825,2.0905,1509232,27636769.48,2063859653.68,1326234898.78
2018-02-28,'002780,三夫户外,18.3,18.3,16.86,17.33,17.48,0.82,4.6911,3.5905,2592200,46331831.62,2055995191.2,1321181200.2
2018-02-27,'002780,三夫户外,17.48,17.79,17.4,17.63,17.65,-0.17,-0.9632,1.5235,1099917,19345574.73,1963868630.72,1261980731.12
2018-02-26,'002780,三夫户外,17.65,17.79,17.42,17.51,17.51,0.14,0.7995,1.5362,1109065,19516185.59,1982968039.6,1274253999.1
2018-02-23,'002780,三夫户外,17.51,17.83,17.3,17.82,17.82,-0.31,-1.7396,1.3858,1000506,17552064.73,1967239114.64,1264146601.94
2018-02-22,'002780,三夫户外,17.82,18.55,17.16,17.8,17.87,-0.05,-0.2798,2.2477,1622763,28962817.34,2002067448.48,1286527267.08
2018-02-14,'002780,三夫户外,17.87,17.95,16.36,16.55,16.36,1.51,9.2298,2.7072,1954496,33727234.99,2007684921.68,1290137051.78
2018-02-13,'002780,三夫户外,16.36,17.61,16.36,17.13,17.28,-0.92,-5.3241,2.3073,1665750,28204100.5,1838037231.04,1181121553.84
2018-02-12,'002780,三夫户外,17.28,17.49,16.52,16.93,17.09,0.19,1.1118,2.7376,1976408,33633448.66,1941398737.92,1247541592.32
2018-02-09,'002780,三夫户外,17.09,17.3,15.4,15.9,16.4,0.69,4.2073,2.512,1813559,29237881.75,1920052339.76,1233824410.46
2018-02-08,'002780,三夫户外,16.4,16.72,16.01,16.18,16.43,-0.03,-0.1826,1.6298,1176661,19338537.46,1842531209.6,1184009381.6
2018-02-07,'002780,三夫户外,16.43,16.47,15.23,16.35,16.38,0.05,0.3053,4.7008,3393781,54327388.57,1845901693.52,1186175252.42
2018-02-06,'002780,三夫户外,16.38,17.7,16.04,17.26,17.82,-1.44,-8.0808,4.7062,3397658,55420673.34,1840284220.32,1182565467.72
2018-02-05,'002780,三夫户外,17.82,19.7,17.82,17.87,19.8,-1.98,-10.0,2.096,1513230,27701141.52,2002067448.48,1286527267.08
2018-02-02,'002780,三夫户外,19.8,20.7,19.23,20.7,21.27,-1.47,-6.9111,1.5399,1111745,21856765.09,2224519387.2,1429474741.2
2018-02-01,'002780,三夫户外,21.27,23.51,21.27,23.5,23.63,-2.36,-9.9873,1.569,1132748,25318515.56,2389673099.28,1535602411.38
2018-01-31,'002780,三夫户外,23.63,23.78,22.85,23.12,23.3,0.33,1.4163,0.8619,622264,14446680.92,2654817834.32,1705984249.22
2018-01-30,'002780,三夫户外,23.3,23.45,23.12,23.2,23.18,0.12,0.5177,0.3258,235232,5487426.11,2617742511.2,1682159670.2
2018-01-29,'002780,三夫户外,23.18,23.6,23.13,23.6,23.6,-0.42,-1.7797,0.3575,258092,6016109.64,2604260575.52,1673496186.92
2018-01-26,'002780,三夫户外,23.6,24.12,23.58,23.96,24.04,-0.44,-1.8303,0.371,267853,6367561.93,2651447350.4,1703818378.4
2018-01-25,'002780,三夫户外,24.04,24.4,23.92,24.35,24.11,-0.07,-0.2903,0.4768,344251,8305651.18,2700881114.56,1735584483.76
2018-01-24,'002780,三夫户外,24.11,24.48,23.67,23.91,24.15,-0.04,-0.1656,0.8021,579101,13953320.89,2708745577.04,1740638182.34
2018-01-23,'002780,三夫户外,24.15,24.48,23.37,23.7,23.85,0.3,1.2579,0.8562,618104,14714371.22,2713239555.6,1743526010.1
2018-01-22,'002780,三夫户外,23.85,24.8,22.8,23.0,23.14,0.71,3.0683,0.8322,600802,14234533.33,2679534716.4,1721867301.9
2018-01-19,'002780,三夫户外,23.14,23.48,23.01,23.28,23.12,0.02,0.0865,0.3842,277375,6449746.97,2599766596.96,1670608359.16
2018-01-18,'002780,三夫户外,23.12,23.36,23.0,23.01,23.2,-0.08,-0.3448,0.2638,190476,4407879.14,2597519607.68,1669164445.28
2018-01-17,'002780,三夫户外,23.2,23.7,22.84,23.42,23.38,-0.18,-0.7699,0.6364,459431,10620060.95,2606507564.8,1674940100.8
2018-01-16,'002780,三夫户外,23.38,24.0,23.24,24.0,23.3,0.08,0.3433,0.2503,180701,4251402.13,2626730468.32,1687935325.72
2018-01-15,'002780,三夫户外,23.3,24.09,23.24,24.09,24.13,-0.83,-3.4397,0.682,492400,11587038.0,2617742511.2,1682159670.2
2018-01-12,'002780,三夫户外,24.13,24.34,23.94,24.27,24.16,-0.03,-0.1242,0.2784,201000,4840674.5,2710992566.32,1742082096.22
2018-01-11,'002780,三夫户外,24.16,24.33,24.02,24.08,24.13,0.03,0.1243,0.2759,199222,4815061.06,2714363050.24,1744247967.04
2018-01-10,'002780,三夫户外,24.13,24.56,24.09,24.56,24.55,-0.42,-1.7108,0.3444,248633,6046867.97,2710992566.32,1742082096.22
2018-01-09,'002780,三夫户外,24.55,24.69,24.41,24.53,24.53,0.02,0.0815,0.4129,298090,7302760.0,2758179341.2,1772404287.7
2018-01-08,'002780,三夫户外,24.53,24.66,24.32,24.59,24.58,-0.05,-0.2034,0.6599,476447,11679157.03,2755932351.92,1770960373.82
2018-01-05,'002780,三夫户外,24.58,24.85,24.3,24.57,24.57,0.01,0.0407,0.5415,390955,9565492.39,2761549825.12,1774570158.52
2018-01-04,'002780,三夫户外,24.57,24.68,24.3,24.3,24.25,0.32,1.3196,0.7362,531502,13058689.09,2760426330.48,1773848201.58
2018-01-03,'002780,三夫户外,24.25,24.41,24.02,24.14,24.11,0.14,0.5807,0.4083,294751,7148863.55,2724474502.0,1750745579.5
2018-01-02,'002780,三夫户外,24.11,24.28,24.02,24.02,24.02,0.09,0.3747,0.3494,252250,6087746.5,2708745577.04,1740638182.34
2017-12-29,'002780,三夫户外,24.02,24.3,23.82,23.82,23.82,0.2,0.8396,0.3921,283049,6826365.08,2698634125.28,1734140569.88
2017-12-28,'002780,三夫户外,23.82,24.15,23.41,23.76,23.87,-0.05,-0.2095,0.5358,386852,9247856.4,2676164232.48,1719701431.08
2017-12-27,'002780,三夫户外,23.87,24.18,23.76,24.02,24.0,-0.13,-0.5417,0.3864,279000,6672289.5,2681781705.68,1723311215.78
2017-12-26,'002780,三夫户外,24.0,24.29,23.67,23.7,23.67,0.33,1.3942,0.3997,288550,6937642.0,2696387136.0,1732696656.0
2017-12-25,'002780,三夫户外,23.67,24.5,23.55,24.16,24.15,-0.48,-1.9876,0.5777,417089,9953785.57,2659311812.88,1708872076.98
2017-12-22,'002780,三夫户外,24.15,24.41,24.12,24.34,24.41,-0.26,-1.0651,0.5006,361402,8740674.26,2713239555.6,1743526010.1
2017-12-21,'002780,三夫户外,24.41,24.75,24.03,24.54,24.77,-0.36,-1.4534,0.6454,465933,11350985.6,2742450416.24,1762296890.54
2017-12-20,'002780,三夫户外,24.77,25.28,24.32,25.1,25.23,-0.46,-1.8232,0.7875,568573,14142232.86,2782896223.28,1788287340.38
2017-12-19,'002780,三夫户外,25.23,25.39,25.07,25.19,25.24,-0.01,-0.0396,0.9553,689705,17394205.72,2553493003.23,1821497359.62
2017-12-18,'002780,三夫户外,25.24,25.54,25.0,25.54,25.53,-0.29,-1.1359,1.3954,1007400,25380107.3,2554505089.24,1822219316.56
2017-12-15,'002780,三夫户外,25.53,25.75,25.15,25.46,25.41,0.12,0.4723,1.0656,769345,19619375.76,2583855583.53,1843156067.82
2017-12-14,'002780,三夫户外,25.41,26.07,25.22,26.07,26.06,-0.65,-2.4942,1.2498,902304,22929224.65,2571710551.41,1834492584.54
2017-12-13,'002780,三夫户外,26.06,26.3,25.77,26.3,26.31,-0.25,-0.9502,0.8948,645987,16761731.99,2637496142.06,1881419785.64
2017-12-12,'002780,三夫户外,26.31,26.9,26.1,26.9,26.83,-0.52,-1.9381,0.8072,582787,15413891.9,2662798292.31,1899468709.14
2017-12-11,'002780,三夫户外,26.83,26.9,26.01,26.29,26.12,0.71,2.7182,1.444,1042513,27802884.32,2715426764.83,1937010470.02
2017-12-08,'002780,三夫户外,26.12,26.25,25.11,25.25,25.27,0.85,3.3637,0.9701,700389,18123531.98,2643568658.12,1885751527.28
2017-12-07,'002780,三夫户外,25.27,25.42,25.03,25.29,25.28,-0.01,-0.0396,0.4098,295852,7454250.99,2557541347.27,1824385187.38
2017-12-06,'002780,三夫户外,25.28,25.98,24.88,25.33,25.59,-0.31,-1.2114,0.8519,615003,15511206.1,2558553433.28,1825107144.32
2017-12-05,'002780,三夫户外,25.59,26.73,25.5,26.49,26.63,-1.04,-3.9054,1.1265,813303,21195794.65,2589928099.59,1847487809.46
2017-12-04,'002780,三夫户外,26.63,27.84,25.85,25.85,25.85,0.78,3.0174,1.9651,1418688,38167949.07,2695185044.63,1922571331.22
2017-12-01,'002780,三夫户外,25.85,25.9,25.45,25.55,25.63,0.22,0.8584,0.373,269273,6934226.35,2616242335.85,1866258689.9
2017-11-30,'002780,三夫户外,25.63,25.82,25.33,25.67,25.83,-0.2,-0.7743,0.5081,366800,9392145.5,2593976443.63,1850375637.22
2017-11-29,'002780,三夫户外,25.83,26.03,25.29,25.71,25.9,-0.07,-0.2703,0.5801,418816,10770509.92,2614218163.83,1864814776.02
2017-11-28,'002780,三夫户外,25.9,25.94,25.6,25.88,25.9,0.0,0.0,0.4612,332941,8598022.36,2621302765.9,1869868474.6
2017-11-27,'002780,三夫户外,25.9,26.14,25.51,25.71,25.7,0.2,0.7782,0.529,381936,9866347.37,2621302765.9,1869868474.6
2017-11-24,'002780,三夫户外,25.7,25.7,24.61,25.38,25.6,0.1,0.3906,0.8334,601707,15258420.1,2601061045.7,1855429335.8
2017-11-23,'002780,三夫户外,25.6,26.39,25.51,25.62,25.78,-0.18,-0.6982,1.0279,742101,19256366.51,2590940185.6,1848209766.4
2017-11-22,'002780,三夫户外,25.78,26.35,25.7,25.85,25.98,-0.2,-0.7698,1.1194,808165,21031936.4,2609157733.78,1861204991.32
2017-11-21,'002780,三夫户外,25.98,26.7,24.8,24.95,24.93,1.05,4.2118,1.9798,1429303,37325400.53,2629399453.98,1875644130.12
2017-11-20,'002780,三夫户外,24.93,25.19,24.5,25.19,25.2,-0.27,-1.0714,0.6955,502116,12491976.16,2523130422.93,1799838651.42
2017-11-17,'002780,三夫户外,25.2,25.5,24.53,25.18,25.59,-0.39,-1.524,2.161,1560145,38963284.91,2550456745.2,1819331488.8
2017-11-16,'002780,三夫户外,25.59,26.6,25.12,25.4,25.33,0.26,1.0265,1.2125,875403,22699160.39,2589928099.59,1847487809.46
2017-11-15,'002780,三夫户外,25.33,25.8,25.2,25.65,25.8,-0.47,-1.8217,0.707,510403,12969074.35,2563613863.33,1828716929.02
2017-11-14,'002780,三夫户外,25.8,26.48,25.6,26.14,26.15,-0.35,-1.3384,1.0266,741169,19153151.22,2611181905.8,1862648905.2
2017-11-13,'002780,三夫户外,26.15,26.5,25.75,25.75,26.02,0.13,0.4996,0.9335,673959,17660793.01,2646604916.15,1887917398.1
2017-11-10,'002780,三夫户外,26.02,26.41,25.62,25.96,25.97,0.05,0.1925,0.7145,515805,13470563.01,2633447798.02,1878531957.88
2017-11-09,'002780,三夫户外,25.97,26.28,25.7,25.8,26.08,-0.11,-0.4218,0.8113,585754,15204770.84,2628387367.97,1874922173.18
2017-11-08,'002780,三夫户外,26.08,26.6,25.35,25.45,25.35,0.73,2.8797,1.5772,1138686,29829905.53,2639520314.08,1882863699.52
2017-11-07,'002780,三夫户外,25.35,25.48,25.0,25.31,25.25,0.1,0.396,1.1937,861792,21772303.83,2565638035.35,1830160842.9
2017-11-06,'002780,三夫户外,25.25,25.44,25.09,25.21,25.22,0.03,0.119,0.8503,613857,15473288.41,2555517175.25,1822941273.5
2017-11-03,'002780,三夫户外,25.22,26.18,25.11,25.8,25.8,-0.58,-2.2481,1.3517,975891,24795329.61,2552480917.22,1820775402.68
2017-11-02,'002780,三夫户外,25.8,27.3,25.51,27.3,27.3,-1.5,-5.4945,1.6225,1171369,30837924.17,2611181905.8,1862648905.2
2017-11-01,'002780,三夫户外,27.3,27.43,27.16,27.26,27.26,0.04,0.1467,0.5387,388902,10596922.92,2762994807.3,1970942446.2
2017-10-31,'002780,三夫户外,27.26,27.5,26.91,27.0,27.3,-0.04,-0.1465,0.8641,623850,17009648.97,2758946463.26,1968054618.44
2017-10-30,'002780,三夫户外,27.3,28.1,26.49,28.01,28.04,-0.74,-2.6391,1.739,1255493,33802476.97,2762994807.3,1970942446.2
2017-10-27,'002780,三夫户外,28.04,28.44,27.71,28.14,28.14,-0.1,-0.3554,1.2209,881417,24748942.12,2837889172.04,2024367259.76
2017-10-26,'002780,三夫户外,28.14,28.7,28.1,28.58,28.45,-0.31,-1.0896,1.0886,785902,22228225.98,2848010032.14,2031586829.16
2017-10-25,'002780,三夫户外,28.45,28.81,28.05,28.23,28.23,0.22,0.7793,0.7057,509500,14453258.0,2879384698.45,2053967494.3
2017-10-24,'002780,三夫户外,28.23,28.79,28.08,28.37,28.31,-0.08,-0.2826,0.7541,544420,15454526.4,2857118806.23,2038084441.62
2017-10-23,'002780,三夫户外,28.31,28.48,27.89,28.14,28.14,0.17,0.6041,0.8515,614753,17348111.59,2865215494.31,2043860097.14
2017-10-20,'002780,三夫户外,28.14,28.2,27.7,27.75,27.7,0.44,1.5884,0.8555,617652,17300613.06,2848010032.14,2031586829.16
2017-10-19,'002780,三夫户外,27.7,29.7,27.4,28.89,28.89,-1.19,-4.1191,1.5684,1132300,31753047.48,2803478247.7,1999820723.8
2017-10-18,'002780,三夫户外,28.89,29.79,28.3,29.63,29.65,-0.76,-2.5632,1.3938,1006250,29420218.17,2923916482.89,2085733599.66
2017-10-17,'002780,三夫户外,29.65,29.79,29.01,29.32,29.68,-0.03,-0.1011,1.1943,862203,25416682.81,3000835019.65,2140602327.1
2017-10-16,'002780,三夫户外,29.68,30.28,28.5,29.13,30.7,-1.02,-3.3225,3.8999,2815580,82988211.66,3003871277.68,2142768197.92
2017-10-13,'002780,三夫户外,30.7,31.6,30.29,30.78,30.71,-0.01,-0.0326,2.7092,1955938,60339681.5,3107104050.7,2216407805.8
2017-10-12,'002780,三夫户外,30.71,30.8,29.6,29.85,29.95,0.76,2.5376,3.3169,2394632,72854804.88,3108116136.71,2217129762.74
2017-10-11,'002780,三夫户外,29.95,30.25,29.67,30.0,29.98,-0.03,-0.1001,1.5954,1151834,34389596.47,3031197599.95,2162261035.3
2017-10-10,'002780,三夫户外,29.98,30.39,29.4,30.39,30.08,-0.1,-0.3324,2.3074,1665843,49429106.21,3034233857.98,2164426906.12
2017-10-09,'002780,三夫户外,30.08,30.77,29.8,30.5,30.04,0.04,0.1332,1.7366,1253742,37702380.94,3044354718.08,2171646475.52
2017-09-29,'002780,三夫户外,30.04,30.37,29.62,29.98,30.1,-0.06,-0.1993,2.3077,1666036,49996959.77,3040306374.04,2168758647.76
2017-09-28,'002780,三夫户外,30.1,31.0,29.72,30.76,30.65,-0.55,-1.7945,4.1777,3016089,91286697.92,3046378890.1,2173090389.4
2017-09-27,'002780,三夫户外,30.65,32.73,30.6,31.01,31.08,-0.43,-1.3835,6.5276,4712665,148123074.83,3102043620.65,2212798021.1
2017-09-26,'002780,三夫户外,31.08,31.2,29.36,29.89,29.75,1.33,4.4706,5.5434,4002096,121846275.33,3145563319.08,2243842169.52
2017-09-25,'002780,三夫户外,29.75,29.9,29.23,29.76,29.99,-0.24,-0.8003,2.9268,2112997,62551261.77,3010955879.75,2147821896.5
2017-09-22,'002780,三夫户外,29.99,30.33,28.6,28.62,28.93,1.06,3.664,5.8841,4248089,126338345.5,3035386627.08,2165148863.06
2017-09-21,'002780,三夫户外,28.93,30.44,27.99,28.15,28.09,0.84,2.9904,5.3866,3888890,114083463.95,2928100537.56,2088621427.42
2017-09-20,'002780,三夫户外,28.09,28.2,27.71,28.2,27.96,0.13,0.4649,1.5566,1123798,31426806.48,2843081372.28,2027977044.46
2017-09-19,'002780,三夫户外,27.96,28.19,27.73,27.95,27.95,0.01,0.0358,1.5795,1140353,31851031.91,2829923644.32,2018591604.24
2017-09-18,'002780,三夫户外,27.95,28.36,27.7,28.36,28.0,-0.05,-0.1786,1.4697,1061044,29650987.64,2828911511.4,2017869647.3
2017-09-15,'002780,三夫户外,28.0,28.59,27.71,28.34,28.5,-0.5,-1.7544,2.1492,1551617,43384870.01,2833972176.0,2021479432.0
2017-09-14,'002780,三夫户外,28.5,28.67,28.27,28.5,28.63,-0.13,-0.4541,1.8483,1334394,38024949.84,2884578822.0,2057577279.0
2017-09-13,'002780,三夫户外,28.63,28.91,28.45,28.9,28.8,-0.17,-0.5903,2.0425,1474573,42188599.12,2897736549.96,2066962719.22
2017-09-12,'002780,三夫户外,28.8,28.85,28.1,28.61,28.81,-0.01,-0.0347,4.4597,3219713,91898426.84,2914942809.6,2079235987.2
2017-09-11,'002780,三夫户外,28.81,28.83,28.31,28.61,28.6,0.21,0.7343,2.4671,1781107,50874212.31,2915954942.52,2079957944.14
2017-09-08,'002780,三夫户外,28.6,29.03,28.15,29.0,29.06,-0.46,-1.5829,4.5841,3309543,94541203.73,2894700151.2,2064796848.4
2017-09-07,'002780,三夫户外,29.06,29.13,27.75,27.93,28.17,0.89,3.1594,7.0937,5121329,147042899.39,2941258265.52,2098006867.64
2017-09-06,'002780,三夫户外,28.17,28.78,27.06,27.39,27.4,0.77,2.8102,5.1371,3708798,103444057.41,2851178435.64,2033752699.98
2017-09-05,'002780,三夫户外,27.4,27.6,27.15,27.3,27.39,0.01,0.0365,1.5462,1116313,30589979.06,2773244200.8,1978162015.6
2017-09-04,'002780,三夫户外,27.39,27.69,27.01,27.55,27.39,0.0,0.0,1.8891,1363867,37297587.31,2772232067.88,1977440058.66
2017-09-01,'002780,三夫户外,27.39,27.8,27.13,27.55,27.76,-0.37,-1.3329,2.3385,1688292,46276892.21,2772232067.88,1977440058.66
2017-08-31,'002780,三夫户外,27.76,27.99,26.33,26.36,26.3,1.46,5.5513,4.6187,3334510,90982609.75,2809680985.92,2004152465.44
2017-08-30,'002780,三夫户外,26.3,27.01,26.01,26.94,26.8,-0.5,-1.8657,2.3615,1704904,44984720.81,2661909579.6,1898746752.2
2017-08-29,'002780,三夫户外,26.8,27.94,26.77,27.09,27.29,-0.49,-1.7955,3.7309,2693528,73664436.25,2712516225.6,1934844599.2
2017-08-28,'002780,三夫户外,27.29,27.65,26.5,26.5,26.51,0.78,2.9423,3.6921,2665513,72836138.07,2762110738.68,1970220489.26
2017-08-25,'002780,三夫户外,26.51,26.8,26.08,26.35,26.44,0.07,0.2648,1.5453,1115616,29646333.85,2683164370.92,1913907847.94
2017-08-24,'002780,三夫户外,26.44,26.89,26.11,26.56,26.62,-0.18,-0.6762,2.0013,1444888,38012675.39,2676079440.48,1908854149.36
2017-08-23,'002780,三夫户外,26.62,27.24,26.6,26.65,26.78,-0.16,-0.5975,1.6133,1164735,31310201.12,2694297833.04,1921849374.28
2017-08-22,'002780,三夫户外,26.78,27.66,26.7,27.66,27.35,-0.57,-2.0841,2.4731,1785489,48167700.43,2710491959.76,1933400685.32
2017-08-21,'002780,三夫户外,27.35,28.15,27.15,28.12,27.71,-0.36,-1.2992,3.7593,2714020,74507737.79,2768183536.2,1974552230.9
2017-08-18,'002780,三夫户外,27.71,28.81,27.13,28.2,27.67,0.04,0.1446,8.437,6091142,170776076.6,2804620321.32,2000542680.74
2017-08-17,'002780,三夫户外,27.67,27.67,24.81,25.02,25.15,2.52,10.0199,7.8563,5671887,150567284.94,2800571789.64,1997654852.98
2017-08-16,'002780,三夫户外,25.15,25.3,24.13,24.24,24.22,0.93,3.8398,3.3453,2415191,60130077.09,2545514293.8,1815721704.1
2017-08-15,'002780,三夫户外,24.22,24.33,23.77,23.99,23.76,0.46,1.936,1.3812,997154,23961984.82,2451385932.24,1748579708.68
2017-08-14,'002780,三夫户外,23.76,23.79,23.01,23.13,23.28,0.48,2.0619,1.1812,852759,20106116.99,2404827817.92,1715369689.44
2017-08-11,'002780,三夫户外,23.28,23.68,23.1,23.68,23.76,-0.48,-2.0202,1.1337,818504,19119572.2,2356245437.76,1680715756.32
2017-08-10,'002780,三夫户外,23.76,24.35,23.67,24.3,24.42,-0.66,-2.7027,1.4661,1058451,25370111.08,2404827817.92,1715369689.44
2017-08-09,'002780,三夫户外,24.42,24.69,24.1,24.4,24.32,0.1,0.4112,1.0686,771484,18808483.92,2471628590.64,1763018847.48
2017-08-08,'002780,三夫户外,24.32,24.73,24.2,24.6,24.6,-0.28,-1.1382,1.2758,921056,22440414.65,2461507261.44,1755799278.08
2017-08-07,'002780,三夫户外,24.6,25.15,24.28,24.88,24.86,-0.26,-1.0459,1.6479,1189704,29371766.72,2489846983.2,1776014072.4
2017-08-04,'002780,三夫户外,24.86,25.69,24.0,24.0,24.03,0.83,3.454,3.2953,2379079,59043665.52,2516162439.12,1794784952.84
2017-08-03,'002780,三夫户外,24.03,24.38,23.71,23.8,23.9,0.13,0.5439,1.383,998469,24097054.38,2432155406.76,1734862526.82
2017-08-02,'002780,三夫户外,23.9,24.68,23.85,24.54,24.55,-0.65,-2.6477,1.7417,1257438,30258740.83,2418997678.8,1725477086.6
2017-08-01,'002780,三夫户外,24.55,24.68,24.06,24.48,24.48,0.07,0.2859,1.4334,1034873,25211823.91,2484786318.6,1772404287.7
2017-07-31,'002780,三夫户外,24.48,24.85,24.21,24.35,24.52,-0.04,-0.1631,1.242,896703,21978277.26,2477701388.16,1767350589.12
2017-07-28,'002780,三夫户外,24.52,25.25,24.48,24.99,25.06,-0.54,-2.1548,1.7209,1242406,30748560.12,2481749919.84,1770238416.88
2017-07-27,'002780,三夫户外,25.06,25.35,24.12,24.53,24.53,0.53,2.1606,2.1776,1572155,39159604.39,2536405097.52,1809224091.64
2017-07-26,'002780,三夫户外,24.53,25.46,24.46,25.15,25.18,-0.65,-2.5814,2.1375,1543161,38353092.41,2482762052.76,1770960373.82
2017-07-25,'002780,三夫户外,25.18,25.55,24.8,25.04,25.24,-0.06,-0.2377,2.2973,1658522,41711387.58,2548550692.56,1817887574.92
2017-07-24,'002780,三夫户外,25.24,26.33,24.79,26.22,25.71,-0.47,-1.8281,3.0822,2225248,55947525.65,2554623490.08,1822219316.56
2017-07-21,'002780,三夫户外,25.71,26.58,25.62,25.8,25.25,0.46,1.8218,7.3209,5285397,138235332.13,2602193737.32,1856151292.74
2017-07-20,'002780,三夫户外,25.25,25.25,22.65,23.0,22.95,2.3,10.0218,4.2214,3047657,75976621.01,2555635623.0,1822941273.5
2017-07-19,'002780,三夫户外,22.95,23.1,22.5,22.92,22.92,0.03,0.1309,1.1774,850000,19362790.44,2322845051.4,1656891177.3
2017-07-18,'002780,三夫户外,22.92,23.24,22.25,22.72,22.72,0.2,0.8803,1.7421,1257695,28658651.21,2319808652.64,1654725306.48
2017-07-17,'002780,三夫户外,22.72,25.1,22.71,25.1,25.1,-2.38,-9.4821,2.7269,1968704,46060862.56,2299565994.24,1640286167.68
2017-07-14,'002780,三夫户外,25.1,25.45,24.88,25.19,25.26,-0.16,-0.6334,1.084,782568,19634734.5,2540453629.2,1812111919.4
2017-07-13,'002780,三夫户外,25.26,25.98,25.0,25.98,25.92,-0.66,-2.5463,1.5847,1144114,28971724.11,2556647755.92,1823663230.44
